ID,PredictedProb
166414,0.559924
166416,0.8256556
166418,0.9077057
166422,0.4021883
166423,0.9823735
166425,0.5450359
166428,0.7825629
166431,0.8295781
166434,0.6143214
166437,0.9403262
166438,0.9272159
166440,0.7109424
166441,0.8280947
166443,0.9402835
166444,0.9502283
166445,0.9593336
166446,0.575838
166447,0.8548483
166449,0.5520937
166453,0.497024
166455,0.9343416
166456,0.5649117
166461,0.3681542
166462,0.8338265
166463,0.3907954
166464,0.8247947
166465,0.8747217
166467,0.7953192
166468,0.793915
166469,0.9277915
166470,0.3357657
166472,0.4580862
166474,0.985545
166475,0.816671
166477,0.8011823
166478,0.6988745
166479,0.9781492
166485,0.8701283
166486,0.7437802
166490,0.828183
166491,0.9726647
166499,0.8305528
166501,0.5871596
166504,0.814112
166505,0.7632183
166506,0.9313229
166507,0.677119
166508,0.9695142
166511,0.1765164
166512,0.3755932
166514,0.8979603
166516,0.8405498
166517,0.7332589
166519,0.8736808
166520,0.9663737
166522,0.9888815
166524,0.9070929
166529,0.5699548
166530,0.9343857
166531,0.8159298
166532,0.7189004
166533,0.9442376
166534,0.8440049
166535,0.655605
166536,0.2653015
166537,0.3015121
166538,0.3458689
166539,0.7183133
166542,0.7444534
166543,0.9346749
166546,0.6899764
166548,0.7444595
166549,0.7779099
166551,0.7434766
166552,0.4458555
166554,0.7201977
166556,0.4643538
166557,0.9165179
166561,0.7303384
166563,0.9724587
166565,0.9900306
166566,0.8866524
166568,0.7512189
166571,0.9864655
166572,0.8520922
166573,0.8897429
166575,0.3884552
166576,0.6732716
166577,0.4162382
166578,0.8616988
166579,0.8106128
166581,0.9899607
166584,0.9429946
166586,0.8244634
166588,0.9677203
166589,0.9190488
166590,0.9451032
166591,0.9624634
166593,0.728703
166594,0.8756337
166595,0.8357467
166597,0.5259545
166599,0.9237774
166602,0.9634921
166603,0.6946729
166604,0.6130353
166605,0.2808997
166609,0.7617449
166610,0.969447
166611,0.7603649
166614,0.9705196
166616,0.5724567
166617,0.8298472
166618,0.7756684
166619,0.5546068
166621,0.9063647
166623,0.90193
166625,0.9570047
166626,0.9743569
166627,0.9925922
166628,0.6598934
166632,0.258857
166635,0.8646616
166639,0.4085188
166640,0.9785934
166641,0.8333961
166642,0.9630263
166645,0.9792457
166648,0.828022
166649,0.9314632
166650,0.652361
166651,0.861451
166652,0.4296131
166658,0.716897
166670,0.8547781
166672,0.8925892
166674,0.9421158
166675,0.9356703
166679,0.9279216
166680,0.8186781
166681,0.9654277
166682,0.7363386
166686,0.7463746
166687,0.5902158
166689,0.9318479
166690,0.3905301
166691,0.8554001
166694,0.7004486
166695,0.9722256
166696,0.9842659
166700,0.9705806
166701,0.9353615
166703,0.6238057
166704,0.4784784
166706,0.7771664
166707,0.7464362
166708,0.624412
166712,0.5901703
166713,0.9402372
166714,0.9403062
166716,0.7647934
166717,0.7787592
166719,0.380189
166722,0.9005767
166725,0.6303912
166727,0.9560058
166728,0.5254729
166729,0.7625885
166731,0.9697928
166732,0.3903721
166733,0.9034565
166734,0.5545991
166735,0.913681
166737,0.4592903
166738,0.8455371
166740,0.9799788
166743,0.6542291
166744,0.6689568
166747,0.3575854
166749,0.9463074
166756,0.9414574
166758,0.9782025
166759,0.7260537
166760,0.7762938
166761,0.5958964
166762,0.7432538
166763,0.9178349
166765,0.3506858
166769,0.9351842
166772,0.9855703
166773,0.7926724
166778,0.8835564
166784,0.5506034
166785,0.8614494
166786,0.7197726
166787,0.8452746
166789,0.4007428
166793,0.5921614
166794,0.9124306
166796,0.7284326
166798,0.6017741
166800,0.6026887
166801,0.7626519
166802,0.9720424
166803,0.6628537
166804,0.8278822
166805,0.9586756
166806,0.9225727
166810,0.8928367
166811,0.9748136
166812,0.9422005
166813,0.7446756
166816,0.9298945
166820,0.9165572
166821,0.9175942
166824,0.3710596
166825,0.8303922
166826,0.493903
166828,0.2949577
166829,0.7786423
166830,0.7962269
166833,0.9811481
166834,0.589763
166837,0.9702322
166840,0.8189289
166843,0.960966
166846,0.7441694
166847,0.5143535
166848,0.6620693
166849,0.7607404
166851,0.8005694
166856,0.9856235
166858,0.8533295
166859,0.9791402
166861,0.9539318
166863,0.8960051
166864,0.3120678
166866,0.8122942
166878,0.8468501
166879,0.8493125
166881,0.9599309
166884,0.9307704
166885,0.4506829
166886,0.9429856
166888,0.2473632
166890,0.9377098
166891,0.6103325
166892,0.9073898
166893,0.9857016
166896,0.9677108
166900,0.4079372
166901,0.994358
166903,0.9224398
166904,0.9552444
166905,0.6527047
166906,0.5969948
166908,0.527211
166909,0.8866802
166910,0.9606663
166911,0.3177424
166920,0.9687925
166922,0.9240444
166925,0.6742495
166927,0.8842427
166929,0.8945761
166931,0.9875509
166933,0.9628246
166935,0.9821765
166942,0.9342622
166944,0.9588867
166945,0.9863521
166948,0.7610263
166949,0.9480648
166951,0.6502751
166953,0.613115
166954,0.6621121
166957,0.6705631
166962,0.758004
166963,0.9671197
166965,0.8343213
166967,0.674218
166968,0.7174612
166972,0.6412377
166974,0.9772832
166975,0.4047966
166978,0.7070487
166980,0.8850337
166982,0.741835
166985,0.8581412
166986,0.9866638
166987,0.6940419
166988,0.7763955
166990,0.94228
166991,0.5947181
166995,0.9593386
166996,0.6834377
166999,0.6060846
167001,0.617262
167002,0.7201936
167005,0.9026134
167006,0.8608054
167009,0.8650177
167011,0.4189221
167012,0.697116
167016,0.6492013
167017,0.5029259
167020,0.3942122
167023,0.9825701
167025,0.5887721
167026,0.9433153
167028,0.8968751
167030,0.7218149
167031,0.4056936
167032,0.9362149
167033,0.582123
167037,0.7631805
167041,0.9870993
167042,0.6953931
167043,0.02126195
167044,0.896813
167046,0.6264635
167047,0.8593551
167052,0.806409
167053,0.5519134
167054,0.584829
167055,0.9828854
167056,0.4417018
167057,0.4810558
167059,0.9879235
167062,0.7987488
167063,0.6865293
167064,0.9842406
167065,0.8726845
167066,0.8833043
167067,0.8336796
167068,0.981134
167071,0.6584452
167075,0.6325421
167079,0.9602242
167080,0.9573566
167083,0.780225
167085,0.568326
167087,0.5007267
167088,0.801448
167092,0.416105
167093,0.8378248
167098,0.6126695
167100,0.8227957
167103,0.3938496
167106,0.8972674
167108,0.9071132
167109,0.9356024
167111,0.7768234
167114,0.9643558
167115,0.4972329
167116,0.8311893
167121,0.8955396
167122,0.9874197
167123,0.5704911
167127,0.9209705
167129,0.5649691
167131,0.7986312
167132,0.9586658
167134,0.5979083
167136,0.9490337
167139,0.8813641
167140,0.6712363
167141,0.6142092
167142,0.8969954
167144,0.9053085
167146,0.510188
167148,0.8616395
167151,0.6748489
167152,0.8609524
167160,0.782564
167162,0.3021987
167164,0.8211922
167166,0.8786662
167168,0.2062973
167170,0.8491043
167174,0.7596329
167175,0.2731187
167178,0.9575153
167181,0.9153626
167182,0.0563504
167187,0.9454706
167188,0.8186985
167190,0.6510767
167191,0.9873328
167194,0.9478801
167196,0.9634288
167198,0.8357409
167199,0.5497492
167202,0.3779438
167205,0.9065086
167207,0.9033527
167212,0.3897979
167213,0.2503138
167217,0.7950752
167219,0.9375646
167221,0.8528107
167222,0.9904938
167223,0.9308506
167224,0.6374268
167226,0.6857798
167227,0.3222468
167234,0.5110502
167235,0.8930198
167236,0.649552
167237,0.6341161
167238,0.8362371
167239,0.9853804
167240,0.8795535
167242,0.9256867
167249,0.6358676
167250,0.6510799
167253,0.8406569
167255,0.6604604
167260,0.7159123
167265,0.6379447
167267,0.9327833
167269,0.4483095
167271,0.9607349
167273,0.9956946
167274,0.5911328
167275,0.8778674
167277,0.8423783
167278,0.850701
167279,0.6402322
167281,0.7885931
167283,0.615619
167285,0.8340548
167287,0.7578823
167288,0.9245882
167294,0.5423758
167295,0.7688195
167296,0.6771768
167298,0.600967
167300,0.966116
167303,0.8636135
167304,0.6286908
167306,0.9290911
167309,0.8802352
167310,0.8921038
167312,0.7383466
167313,0.7025531
167315,0.1494581
167316,0.4898121
167317,0.8081605
167318,0.8503494
167320,0.4409722
167323,0.6064717
167325,0.7801515
167326,0.6556821
167328,0.633389
167329,0.3050843
167332,0.6265102
167334,0.7677535
167335,0.7445778
167336,0.5234599
167337,0.8800357
167342,0.6924432
167343,0.8001147
167345,0.9345344
167346,0.9051194
167347,0.5398397
167348,0.9734952
167349,0.9297138
167351,0.9616918
167352,0.4229847
167353,0.8608069
167354,0.661885
167355,0.8731262
167356,0.7270304
167357,0.7104028
167359,0.6050339
167360,0.9837769
167363,0.9340413
167364,0.5672711
167368,0.8528296
167369,0.5958326
167370,0.793397
167374,0.452946
167375,0.669587
167377,0.49329
167378,0.8649487
167379,0.6388552
167382,0.899965
167383,0.8177735
167384,0.8104798
167385,0.8070015
167386,0.9886619
167387,0.8999033
167389,0.946832
167391,0.9233759
167392,0.8527483
167394,0.8125963
167397,0.8257621
167399,0.9262253
167400,0.8805274
167401,0.952847
167404,0.8598857
167406,0.5877362
167408,0.8588041
167409,0.4006926
167413,0.4190255
167414,0.8972078
167415,0.6056364
167416,0.8517733
167418,0.5671001
167419,0.9644799
167421,0.9143322
167422,0.6645709
167423,0.9179044
167429,0.8103937
167431,0.9750075
167432,0.8738211
167433,0.9627781
167437,0.3315385
167438,0.8785459
167441,0.8672034
167442,0.3594927
167443,0.7501293
167444,0.9670164
167445,0.7966744
167446,0.6730326
167447,0.9407919
167448,0.8998042
167449,0.7624513
167450,0.4981881
167458,0.8002687
167460,0.8599776
167461,0.8868151
167462,0.542648
167463,0.8666158
167466,0.764957
167468,0.6613704
167469,0.80795
167470,0.9800613
167472,0.4382743
167476,0.844489
167478,0.9081099
167479,0.6561579
167481,0.8478605
167484,0.9516465
167485,0.9880453
167486,0.8600318
167487,0.8680843
167488,0.6467067
167490,0.8298902
167496,0.7405645
167500,0.8183355
167501,0.9458728
167503,0.9674167
167504,0.9526972
167506,0.8063177
167507,0.7338975
167509,0.9578169
167511,0.8284165
167512,0.9570034
167518,0.2396616
167519,0.8680167
167520,0.9122213
167522,0.8598149
167523,0.6365547
167524,0.7496509
167525,0.8564723
167530,0.4879292
167531,0.917978
167532,0.9823315
167534,0.8021143
167535,0.8775476
167537,0.5268294
167538,0.8171694
167540,0.9661014
167541,0.52701
167544,0.7922746
167547,0.9825443
167550,0.879852
167552,0.9589653
167553,0.7050214
167554,0.5874031
167555,0.5610511
167557,0.6175044
167559,0.8798692
167561,0.9804207
167562,0.7486541
167563,0.6424881
167564,0.96667
167565,0.4638294
167566,0.9036116
167568,0.9665644
167570,0.830799
167573,0.85659
167574,0.1679159
167577,0.6508166
167578,0.651049
167580,0.7380583
167582,0.7566042
167583,0.2349394
167586,0.7001689
167588,0.8542082
167590,0.9607562
167595,0.4854071
167596,0.3119204
167600,0.955129
167602,0.9200041
167604,0.8747893
167605,0.5476924
167606,0.8947867
167607,0.9728837
167608,0.3894251
167609,0.9575125
167610,0.9643494
167611,0.2049573
167612,0.9748467
167615,0.9046071
167616,0.9147814
167619,0.89962
167621,0.8947309
167625,0.9643616
167626,0.9466634
167630,0.4085133
167631,0.3438138
167635,0.1893589
167636,0.9436702
167638,0.9209403
167639,0.9145071
167645,0.8025156
167646,0.5819783
167652,0.798665
167654,0.5339925
167656,0.8118991
167661,0.4369914
167663,0.9004937
167672,0.8991458
167673,0.9812402
167674,0.8825109
167675,0.7754825
167676,0.8094457
167677,0.3592119
167678,0.8889826
167680,0.6978598
167681,0.5065642
167683,0.940345
167684,0.9467407
167685,0.4804941
167688,0.9571472
167689,0.7468781
167690,0.8304193
167692,0.7444106
167694,0.8991659
167696,0.9890699
167697,0.980259
167700,0.8820085
167703,0.752717
167709,0.7689412
167710,0.877645
167711,0.576564
167712,0.9174855
167715,0.7568576
167717,0.9681477
167718,0.5855498
167720,0.2090466
167723,0.8511264
167726,0.4285955
167731,0.7439731
167738,0.877474
167739,0.9391448
167740,0.6650932
167742,0.8879338
167744,0.732036
167745,0.8243262
167748,0.9740572
167750,0.5012325
167751,0.6977744
167753,0.9285122
167759,0.8765062
167761,0.9294805
167763,0.6107494
167765,0.6034871
167766,0.5097302
167767,0.5798517
167769,0.8818922
167770,0.477547
167771,0.8789773
167773,0.7081487
167778,0.9503225
167779,0.9870233
167782,0.5240976
167785,0.8390844
167787,0.5260497
167789,0.9871171
167790,0.7813194
167791,0.4776235
167798,0.7691743
167801,0.3501979
167803,0.9007394
167804,0.5168646
167809,0.5222767
167810,0.8777737
167811,0.7342289
167812,0.4380693
167814,0.7378636
167816,0.6140296
167817,0.7700387
167818,0.8725328
167822,0.894279
167827,0.4784299
167830,0.9077718
167831,0.9287061
167832,0.9255928
167833,0.9242331
167836,0.4761192
167837,0.2218871
167839,0.9248732
167841,0.935408
167844,0.6166436
167846,0.9646425
167850,0.6909925
167853,0.8213403
167855,0.9268019
167857,0.8661337
167858,0.9906704
167859,0.6003414
167862,0.8686295
167863,0.2920476
167866,0.7337007
167868,0.4797008
167871,0.9513518
167873,0.6184956
167874,0.4815799
167875,0.5496259
167879,0.8212333
167882,0.4474992
167887,0.8967775
167888,0.7722988
167889,0.7792564
167890,0.9672688
167891,0.3923858
167892,0.1287322
167893,0.5530941
167894,0.962569
167895,0.9500299
167896,0.9185376
167899,0.7460866
167900,0.9474578
167902,0.8305145
167903,0.720186
167904,0.8180357
167906,0.8737875
167907,0.768634
167908,0.8001953
167911,0.8824386
167912,0.7861286
167913,0.947626
167916,0.8639195
167919,0.7907052
167920,0.9631235
167921,0.3069379
167923,0.9303635
167927,0.8618192
167928,0.7748497
167929,0.8539994
167933,0.9564843
167935,0.7046256
167946,0.8648772
167949,0.621714
167950,0.607566
167952,0.9648793
167954,0.7413952
167956,0.9113603
167964,0.6874723
167966,0.926444
167968,0.6627323
167969,0.9026975
167970,0.891851
167976,0.5761273
167979,0.9557518
167980,0.7269718
167981,0.9886078
167982,0.6330522
167985,0.9714909
167987,0.8711142
167994,0.7849711
167995,0.6428834
167997,0.8790975
168002,0.9480014
168005,0.9752051
168006,0.7084779
168008,0.5515787
168009,0.9247462
168010,0.6682902
168013,0.4094581
168015,0.9398671
168016,0.8297507
168017,0.9774959
168018,0.6152203
168022,0.6783327
168024,0.7163316
168026,0.9062238
168027,0.8272029
168028,0.9461856
168029,0.8790737
168030,0.9330361
168031,0.8609278
168034,0.443388
168038,0.8914079
168040,0.8832019
168043,0.7190156
168047,0.4051362
168048,0.9488734
168049,0.6361534
168051,0.5442794
168052,0.7942255
168053,0.8093519
168054,0.7935325
168056,0.6861394
168058,0.7911968
168061,0.8926121
168062,0.9162594
168063,0.8564624
168065,0.7329705
168067,0.8451713
168069,0.71803
168070,0.8361462
168071,0.7542372
168072,0.5713097
168073,0.9709528
168074,0.9358189
168076,0.7242925
168077,0.9936472
168081,0.7097785
168082,0.9669479
168084,0.8582888
168086,0.6957601
168087,0.5809712
168088,0.9091756
168091,0.5245848
168092,0.7745671
168094,0.8781813
168095,0.4110078
168096,0.9384616
168097,0.8803334
168098,0.9166681
168099,0.6803387
168102,0.7842107
168107,0.3336235
168108,0.5000308
168115,0.6029567
168116,0.5865255
168118,0.206358
168119,0.4882676
168121,0.8623602
168123,0.7704467
168125,0.7743157
168127,0.9555244
168130,0.4893974
168131,0.8897447
168132,0.8010074
168134,0.6306749
168135,0.5438457
168136,0.7110962
168137,0.4001278
168138,0.4425269
168139,0.8047943
168141,0.9782168
168142,0.9069235
168145,0.9607686
168146,0.9501607
168148,0.9651962
168150,0.9820798
168151,0.8428387
168155,0.9922887
168156,0.9568239
168157,0.5067442
168159,0.9747319
168163,0.4464787
168165,0.9634576
168169,0.8221181
168170,0.6743978
168172,0.9641962
168173,0.8915068
168175,0.9573406
168181,0.4420483
168183,0.9675528
168188,0.9405712
168192,0.5144005
168193,0.9432894
168194,0.928657
168201,0.4829816
168204,0.5762648
168205,0.04079434
168206,0.9217576
168209,0.8592713
168210,0.852178
168213,0.6642105
168215,0.7821422
168217,0.8399782
168218,0.9717355
168220,0.8735982
168222,0.2680109
168226,0.4397284
168229,0.8777657
168231,0.4106829
168232,0.8472994
168233,0.9842596
168234,0.6868028
168235,0.9590105
168237,0.7525884
168238,0.9766616
168239,0.9626739
168240,0.6037769
168241,0.8762924
168244,0.7725869
168246,0.7933918
168249,0.9404308
168251,0.9562175
168252,0.2544331
168255,0.5421478
168256,0.8174228
168259,0.9660367
168260,0.9903043
168261,0.9404083
168262,0.9116743
168265,0.5964217
168266,0.8380602
168268,0.8252482
168270,0.3088776
168271,0.6674299
168273,0.971826
168274,0.8172114
168275,0.9954992
168277,0.9724066
168278,0.9304514
168279,0.6889398
168285,0.9598767
168289,0.9037441
168291,0.8921438
168292,0.9396924
168293,0.8191974
168294,0.9681444
168295,0.8164231
168298,0.6889
168299,0.9205958
168300,0.9089176
168301,0.8337062
168304,0.5237403
168305,0.642385
168309,0.318043
168310,0.7472593
168311,0.64562
168312,0.8886627
168314,0.9375301
168315,0.8833274
168316,0.7645077
168318,0.412881
168319,0.7322319
168320,0.5113235
168321,0.7728029
168324,0.8091653
168325,0.8938933
168328,0.9149451
168332,0.6890794
168333,0.4585165
168336,0.9328066
168337,0.8746246
168338,0.7942738
168339,0.4494264
168343,0.5433575
168347,0.8571936
168350,0.9633078
168351,0.8275377
168352,0.898149
168353,0.9761615
168356,0.3877351
168357,0.7882172
168359,0.6619285
168363,0.8349888
168364,0.9685023
168366,0.8507612
168368,0.5606023
168370,0.8367645
168373,0.8613148
168374,0.7576643
168377,0.9012893
168378,0.9236648
168382,0.8325236
168383,0.5529373
168384,0.8150276
168385,0.9162448
168386,0.2497714
168387,0.780151
168389,0.8933131
168391,0.8936558
168392,0.8379272
168395,0.7044923
168397,0.971233
168398,0.9643901
168400,0.9142112
168403,0.7664366
168404,0.7811149
168407,0.8130966
168408,0.7544386
168409,0.5351422
168412,0.510969
168413,0.9608331
168414,0.8799655
168415,0.95196
168416,0.775929
168417,0.8308872
168418,0.581217
168419,0.4157181
168420,0.9069347
168421,0.9209499
168424,0.6732127
168426,0.7930028
168427,0.9532256
168429,0.5483562
168430,0.7552097
168431,0.9243252
168433,0.939992
168434,0.9405957
168435,0.9602013
168436,0.8006248
168437,0.8132743
168438,0.9563465
168439,0.5987656
168442,0.212389
168450,0.6987809
168451,0.5804107
168454,0.8391694
168457,0.5737277
168458,0.6826528
168461,0.9140716
168462,0.8668172
168464,0.9336751
168466,0.9638588
168469,0.9794251
168472,0.9400045
168474,0.8646188
168475,0.3863253
168478,0.6839067
168479,0.7905691
168481,0.5002682
168482,0.7395274
168483,0.8414579
168484,0.7657031
168485,0.9505242
168486,0.6713159
168487,0.2664346
168490,0.6322689
168494,0.9178656
168498,0.9156913
168499,0.6181965
168500,0.3232258
168504,0.9733761
168505,0.9572698
168509,0.5688048
168510,0.8826276
168511,0.9537205
168512,0.2386875
168514,0.8831058
168515,0.9488952
168516,0.6666519
168521,0.5467676
168522,0.6762412
168524,0.9261187
168525,0.4482936
168526,0.8908171
168528,0.8382348
168529,0.6585686
168530,0.5488769
168531,0.2738738
168533,0.8659787
168534,0.8989544
168535,0.8564969
168539,0.9777229
168543,0.8554844
168544,0.8168598
168545,0.9744911
168546,0.6280638
168547,0.9632872
168549,0.52635
168551,0.8857532
168552,0.6874541
168554,0.9707913
168555,0.9453609
168557,0.8921104
168558,0.9108452
168559,0.5096059
168560,0.9260747
168561,0.9779199
168563,0.7744356
168564,0.7212193
168566,0.9283127
168567,0.6392974
168568,0.9314848
168571,0.667
168572,0.8081905
168575,0.9097097
168578,0.91974
168582,0.6385627
168583,0.952089
168587,0.9273509
168589,0.6837851
168592,0.7997664
168593,0.5104435
168598,0.6358985
168600,0.9301585
168601,0.7959105
168602,0.5343253
168603,0.9247181
168604,0.7751031
168605,0.6852506
168606,0.9548981
168607,0.7821529
168608,0.9903211
168609,0.9579307
168610,0.4104381
168612,0.9441444
168616,0.7717518
168618,0.7073126
168624,0.9308977
168625,0.9879883
168627,0.9684683
168630,0.8960428
168631,0.9430423
168632,0.850601
168633,0.7734633
168634,0.8180351
168636,0.927702
168638,0.7420703
168640,0.9617381
168643,0.8421479
168645,0.5999794
168648,0.7378379
168649,0.9091507
168651,0.5745096
168654,0.987336
168656,0.8150392
168657,0.4517916
168658,0.8236448
168659,0.5780271
168660,0.2634227
168661,0.5220577
168664,0.9525597
168666,0.5064708
168667,0.8273367
168669,0.8000556
168674,0.1941534
168676,0.1551376
168677,0.6640089
168678,0.9447358
168679,0.8120878
168680,0.8995938
168681,0.4240854
168684,0.7831423
168685,0.950687
168686,0.7460869
168690,0.9285563
168691,0.9615828
168692,0.805981
168693,0.9454726
168695,0.8369482
168696,0.4604862
168697,0.4739576
168698,0.5373378
168699,0.4320536
168701,0.7534834
168702,0.8706315
168703,0.4224628
168705,0.8554892
168706,0.980393
168707,0.8503238
168708,0.4368836
168709,0.5643149
168710,0.480993
168712,0.5989395
168717,0.6342561
168719,0.5894359
168721,0.916233
168722,0.870663
168723,0.5524291
168724,0.8910752
168725,0.8257117
168726,0.3780816
168727,0.572954
168729,0.97254
168730,0.6775148
168731,0.7026417
168734,0.6522107
168739,0.4967291
168740,0.343133
168741,0.2489386
168745,0.4050456
168746,0.6754756
168748,0.815551
168749,0.7456989
168750,0.5756406
168751,0.6649377
168754,0.407202
168756,0.6769181
168758,0.9436742
168760,0.8733501
168761,0.840071
168763,0.3256452
168766,0.9063385
168767,0.8429293
168768,0.9235572
168769,0.7338474
168770,0.9214864
168771,0.5122154
168772,0.9634728
168775,0.5198612
168777,0.9846204
168778,0.9511675
168780,0.881931
168781,0.8477974
168782,0.9348144
168784,0.6845113
168785,0.9775002
168786,0.7697334
168788,0.9562936
168789,0.9724658
168790,0.982386
168791,0.8278056
168794,0.9934805
168798,0.8560706
168800,0.6206756
168801,0.9385669
168802,0.9338517
168805,0.9629565
168806,0.7648575
168811,0.8176987
168814,0.9555217
168815,0.9448191
168818,0.5585719
168821,0.9358879
168822,0.9352972
168825,0.8462371
168827,0.8618259
168832,0.3373362
168836,0.7284175
168838,0.910062
168841,0.7179608
168842,0.9816882
168843,0.7641184
168844,0.7860735
168845,0.9066868
168847,0.9031885
168848,0.9295413
168851,0.8365205
168853,0.9446638
168855,0.7815685
168856,0.9132907
168857,0.6389428
168859,0.8563645
168861,0.4694722
168863,0.8634764
168865,0.8354218
168866,0.447382
168868,0.7282227
168869,0.8877952
168870,0.9405159
168871,0.9479115
168873,0.9434781
168874,0.9521647
168876,0.7626745
168878,0.7428711
168879,0.943755
168881,0.9402172
168884,0.8813871
168885,0.8749598
168886,0.9705065
168887,0.5300776
168888,0.7540252
168890,0.8055263
168891,0.1276438
168894,0.9662362
168896,0.629095
168898,0.8690462
168900,0.8066258
168902,0.8263022
168903,0.7912131
168908,0.9448273
168909,0.6372614
168910,0.7203885
168911,0.9552893
168916,0.8510091
168917,0.7883749
168918,0.7214517
168919,0.644191
168922,0.7607588
168924,0.921524
168925,0.6725132
168926,0.9966941
168927,0.728946
168929,0.8778796
168932,0.9311508
168934,0.6690659
168936,0.740085
168937,0.8547972
168938,0.5027352
168939,0.9679156
168940,0.7012645
168942,0.7249702
168948,0.8582634
168949,0.9584815
168951,0.9005729
168953,0.8665655
168954,0.9707395
168955,0.9031314
168956,0.8110413
168958,0.6010588
168959,0.9433478
168964,0.9122159
168970,0.6605118
168971,0.9595363
168972,0.5711469
168973,0.8172331
168976,0.9038188
168977,0.9450372
168981,0.9538864
168982,0.2687516
168984,0.9657369
168985,0.9872764
168986,0.9175743
168987,0.8098412
168991,0.4652227
168992,0.9187433
168994,0.839641
168996,0.8569652
168999,0.9508035
169000,0.8056056
169001,0.8712634
169002,0.9680665
169003,0.8477728
169005,0.9822068
169007,0.6046375
169009,0.4139281
169010,0.6810491
169011,0.9654807
169012,0.668702
169020,0.9405866
169022,0.7696024
169024,0.9766061
169025,0.7616446
169026,0.5576666
169030,0.8427937
169031,0.5779247
169032,0.8243433
169036,0.8173493
169037,0.9678239
169040,0.531903
169041,0.5919561
169042,0.3696833
169046,0.9702645
169047,0.930115
169048,0.73915
169051,0.7032503
169053,0.9651705
169055,0.96191
169057,0.9608733
169058,0.8252888
169060,0.6105083
169062,0.8170973
169065,0.6067971
169066,0.9421696
169068,0.8081112
169071,0.8992982
169073,0.9319469
169074,0.6055507
169076,0.2096903
169082,0.7644152
169087,0.8804336
169089,0.863075
169090,0.8504631
169093,0.8053018
169094,0.9610834
169096,0.9886669
169097,0.3806512
169098,0.5198788
169099,0.4278566
169100,0.9999999
169101,0.8932125
169102,0.8749076
169104,0.9635304
169107,0.8280961
169109,0.7496873
169110,0.920593
169113,0.6950313
169114,0.5538862
169116,0.8762742
169117,0.6379989
169119,0.9893502
169126,0.7268113
169132,0.6931831
169133,0.639108
169134,0.7426549
169138,0.6612514
169139,0.8583934
169140,0.7930423
169142,0.7622604
169144,0.624893
169145,0.9216041
169149,0.794611
169150,0.9058428
169151,0.8841667
169152,0.584956
169154,0.7813226
169155,0.3103431
169161,0.6082967
169162,0.831194
169165,0.4757895
169166,0.8835719
169167,0.9830501
169172,0.765931
169173,0.5641032
169174,0.8897322
169177,0.7349643
169178,0.9437715
169179,0.8300102
169182,0.9863527
169183,0.7812419
169186,0.9382799
169188,0.7884575
169190,0.9207545
169191,0.7895285
169192,0.9546473
169195,0.785402
169196,0.9630525
169199,0.9078795
169200,0.7768884
169201,0.9068769
169204,0.3370811
169206,0.9102635
169213,0.6474549
169216,0.8747239
169222,0.9956327
169224,0.7167151
169225,0.85411
169231,0.9523917
169232,0.7926388
169234,0.9322694
169235,0.9708862
169236,0.9608622
169237,0.8312587
169239,0.4607457
169240,0.8708349
169243,0.8806671
169244,0.247396
169245,0.8239991
169247,0.6809546
169250,0.8483545
169251,0.9959269
169252,0.583783
169253,0.6714628
169254,0.5853063
169255,0.6982418
169257,0.5468595
169258,0.9271035
169259,0.8365671
169260,0.6124909
169261,0.4891503
169264,0.7365234
169266,0.6509362
169267,0.7918819
169269,0.6771128
169271,0.4829958
169273,0.9626632
169274,0.9422613
169275,0.6049695
169277,0.9570186
169279,0.9579323
169281,0.9187523
169283,0.9167979
169284,0.9103469
169290,0.9371653
169293,0.9929193
169294,0.5685211
169295,0.8999203
169296,0.9360821
169298,0.2034756
169301,0.9353074
169302,0.9795446
169303,0.9638569
169305,0.8576469
169307,0.9115942
169309,0.4261028
169312,0.8974824
169313,0.9392921
169314,0.6760587
169319,0.9774144
169320,0.9553507
169325,0.9453412
169327,0.8202713
169330,0.6795043
169331,0.8989067
169332,0.7620521
169333,0.5463606
169334,0.5844987
169335,0.9730031
169337,0.7897136
169338,0.9384864
169340,0.980327
169345,0.6976755
169347,0.8494321
169349,0.9941659
169350,0.8849778
169353,0.6996402
169354,0.6216328
169356,0.9874538
169360,0.8346497
169362,0.9348908
169364,0.57236
169368,0.8215795
169369,0.8717235
169373,0.8464076
169379,0.6021482
169381,0.9778534
169382,0.9065703
169388,0.7719458
169390,0.9247919
169391,0.953339
169393,0.9649086
169395,0.9217016
169398,0.64095
169406,0.938509
169409,0.8094455
169410,0.8127831
169412,0.8990087
169413,0.5651555
169416,0.8849567
169417,0.7424761
169418,0.4856652
169419,0.9321656
169422,0.5892501
169423,0.8632923
169424,0.9476135
169426,0.4851773
169427,0.8265563
169428,0.9246179
169429,0.4580169
169432,0.7947359
169435,0.6138051
169436,0.6803322
169437,0.9865945
169438,0.7854787
169440,0.7280783
169444,0.5272788
169445,0.3097014
169449,0.8668819
169450,0.5033851
169451,0.8662238
169453,0.2722698
169455,0.8861653
169456,0.5151886
169461,0.9495997
169462,0.8816116
169463,0.9723488
169464,0.8587986
169465,0.9478257
169466,0.887417
169469,0.5077164
169470,0.9257106
169471,0.3533622
169473,0.7389025
169476,0.549403
169478,0.7956112
169481,0.8821571
169483,0.768302
