bestAnswer,score
1,8.617758E-1
1,7.994745E-1
0,3.520317E-1
1,9.188311E-1
1,8.193419E-1
1,9.567924E-1
0,3.277155E-1
1,8.247044E-1
1,8.954901E-1
1,7.964295E-1
1,8.424683E-1
1,7.31788E-1
1,8.720212E-1
0,4.656939E-1
1,6.851715E-1
1,7.794347E-1
1,5.73356E-1
1,8.392354E-1
1,9.461584E-1
1,5.97669E-1
1,6.956368E-1
1,7.520775E-1
1,9.032128E-1
1,7.372115E-1
1,9.161338E-1
0,4.585404E-1
0,4.108531E-1
1,5.854939E-1
1,7.234396E-1
1,7.956211E-1
1,5.638153E-1
1,5.500142E-1
1,9.264392E-1
1,5.959225E-1
1,6.608577E-1
1,9.137287E-1
1,6.573187E-1
0,4.5033E-1
0,3.465055E-1
1,9.731872E-1
1,9.482467E-1
0,4.703708E-1
1,5.161291E-1
1,9.494394E-1
1,9.355452E-1
1,8.700281E-1
1,9.501926E-1
1,7.32176E-1
1,9.199883E-1
1,6.329789E-1
1,7.225503E-1
1,9.683671E-1
1,9.491549E-1
1,9.674953E-1
1,9.02782E-1
1,9.691597E-1
1,6.977102E-1
1,9.748244E-1
0,4.740265E-1
1,7.899501E-1
1,8.689395E-1
1,8.898775E-1
1,6.740008E-1
1,9.976752E-1
1,9.514094E-1
1,6.107598E-1
1,6.635675E-1
1,9.94465E-1
0,1.84236E-1
1,9.58884E-1
1,7.628338E-1
1,9.772296E-1
1,5.137376E-1
1,9.390513E-1
1,7.004379E-1
0,4.61541E-1
1,8.018219E-1
1,8.609218E-1
0,3.182395E-1
1,8.860483E-1
1,9.749809E-1
1,9.304776E-1
1,7.551503E-1
0,2.142577E-1
1,8.707679E-1
1,6.270294E-1
1,5.411722E-1
1,9.322631E-1
1,8.82891E-1
1,8.786526E-1
1,5.747223E-1
1,8.578951E-1
1,5.834206E-1
1,8.601595E-1
1,5.032912E-1
1,7.219173E-1
1,9.410981E-1
1,9.345789E-1
1,9.570733E-1
1,7.467972E-1
0,4.298867E-1
1,7.012622E-1
1,5.72151E-1
1,8.81895E-1
1,6.48339E-1
1,6.114463E-1
1,6.559831E-1
1,8.845003E-1
1,8.895215E-1
1,7.83901E-1
1,8.539246E-1
0,4.641525E-1
1,9.796195E-1
1,5.511008E-1
1,8.360366E-1
1,6.278564E-1
0,4.396646E-1
1,7.903749E-1
1,9.845151E-1
1,6.092111E-1
1,6.637799E-1
0,4.823017E-1
1,9.777677E-1
1,9.691059E-1
1,8.509819E-1
1,6.034366E-1
1,8.54877E-1
1,9.0153E-1
0,3.330162E-1
1,7.311359E-1
1,6.213972E-1
1,6.8377E-1
1,9.009028E-1
1,9.472213E-1
0,1.393053E-1
1,9.695556E-1
1,7.02109E-1
0,3.00441E-1
1,5.018517E-1
0,4.195962E-1
1,6.772385E-1
1,8.190534E-1
1,9.689512E-1
1,5.662888E-1
1,6.992258E-1
0,4.825764E-1
0,4.844105E-1
1,7.394289E-1
1,8.672656E-1
1,6.229345E-1
1,7.087521E-1
1,8.792403E-1
1,9.474372E-1
1,9.312857E-1
1,5.078004E-1
1,9.390909E-1
1,7.028707E-1
1,6.421924E-1
1,8.629543E-1
1,9.685943E-1
1,9.840051E-1
1,9.292551E-1
1,8.2619E-1
1,8.224412E-1
1,9.201137E-1
1,6.644084E-1
1,8.800355E-1
1,9.651529E-1
1,6.45245E-1
1,9.432111E-1
1,9.600056E-1
0,4.065433E-1
1,8.540453E-1
1,5.98445E-1
1,7.213622E-1
1,6.057413E-1
1,7.842033E-1
1,9.434384E-1
1,5.780877E-1
1,8.662708E-1
0,2.660127E-1
1,7.217813E-1
1,7.26418E-1
1,8.298251E-1
0,2.68243E-1
1,7.770796E-1
1,7.375928E-1
1,9.681978E-1
1,7.276635E-1
1,9.504948E-1
1,6.347949E-1
1,7.672974E-1
1,8.471152E-1
1,9.73075E-1
1,6.511636E-1
1,9.692293E-1
1,8.868566E-1
1,7.466386E-1
1,5.899549E-1
1,7.153357E-1
1,7.09906E-1
1,9.426803E-1
0,3.972294E-1
1,8.889614E-1
0,2.660799E-1
1,7.383826E-1
1,7.793712E-1
1,8.208701E-1
1,7.862261E-1
0,3.443456E-1
1,5.290797E-1
1,8.660765E-1
0,3.916115E-1
1,9.037243E-1
1,5.4574E-1
0,4.210063E-1
1,9.396825E-1
1,5.629596E-1
1,7.977418E-1
0,9.067431E-2
1,9.735579E-1
1,8.779242E-1
1,9.293022E-1
0,3.668807E-1
1,8.883234E-1
1,7.656469E-1
1,8.700689E-1
1,9.392975E-1
1,5.551533E-1
1,5.479626E-1
1,8.931019E-1
1,8.170973E-1
1,5.290537E-1
1,9.139281E-1
0,3.61856E-1
0,4.629064E-1
0,4.666851E-1
1,7.894465E-1
1,9.111867E-1
1,8.977436E-1
1,9.177188E-1
0,2.841813E-1
1,9.025637E-1
1,6.877526E-1
1,5.61072E-1
1,8.761766E-1
1,9.094073E-1
0,3.577662E-1
1,9.493097E-1
1,9.257071E-1
1,9.675192E-1
1,9.252303E-1
1,8.02726E-1
1,7.460127E-1
1,9.768048E-1
1,5.187544E-1
1,7.323676E-1
1,6.774371E-1
1,9.445667E-1
1,7.79E-1
1,8.814091E-1
1,8.919991E-1
1,6.90652E-1
1,8.900981E-1
1,6.402372E-1
1,8.322081E-1
0,1.226999E-1
1,7.912928E-1
1,8.736191E-1
1,9.159863E-1
1,6.2373E-1
1,7.599268E-1
1,9.087201E-1
1,6.968604E-1
1,7.668338E-1
1,8.9776E-1
1,7.623816E-1
1,9.833564E-1
1,9.061563E-1
1,6.801867E-1
1,9.087097E-1
1,7.738877E-1
1,9.111981E-1
1,9.130917E-1
1,5.65362E-1
1,9.504072E-1
1,8.557139E-1
1,8.111144E-1
0,4.141274E-1
1,7.749449E-1
1,5.135162E-1
1,7.795781E-1
0,3.657521E-1
1,7.067328E-1
1,6.355943E-1
1,9.567084E-1
1,8.394814E-1
0,1.656329E-1
1,8.771912E-1
1,9.050826E-1
0,4.51959E-1
1,6.424639E-1
1,7.939566E-1
0,4.405506E-1
1,6.373583E-1
1,9.463331E-1
1,7.609358E-1
1,8.584227E-1
1,8.717887E-1
1,7.884127E-1
1,8.69467E-1
1,9.568241E-1
1,8.306507E-1
1,9.633455E-1
1,9.058643E-1
1,7.101472E-1
1,8.247458E-1
1,6.58255E-1
1,9.73458E-1
1,9.614067E-1
1,8.288748E-1
1,6.138323E-1
1,8.152402E-1
0,4.764779E-1
1,9.29654E-1
1,9.78827E-1
1,6.345427E-1
1,6.186005E-1
1,9.384804E-1
1,9.791429E-1
1,9.607486E-1
0,2.566202E-1
1,9.335108E-1
1,7.671375E-1
0,3.430309E-1
0,4.127611E-1
1,8.571593E-1
0,4.582586E-1
1,6.891444E-1
1,8.945753E-1
1,6.747495E-1
1,9.392919E-1
1,9.754614E-1
1,7.947212E-1
1,8.417062E-1
1,9.795748E-1
1,8.024163E-1
1,7.838245E-1
1,7.314236E-1
1,8.469723E-1
1,8.497621E-1
1,5.792244E-1
1,8.963468E-1
1,6.454696E-1
0,2.027518E-1
1,6.26753E-1
1,9.421072E-1
1,8.436342E-1
1,8.073819E-1
1,7.816937E-1
1,8.564119E-1
1,8.33834E-1
1,9.409999E-1
1,9.23228E-1
1,6.754496E-1
1,7.75797E-1
1,6.208341E-1
1,9.539584E-1
1,7.71876E-1
1,8.225584E-1
1,7.601442E-1
1,9.155239E-1
1,9.322211E-1
1,8.811089E-1
1,5.997688E-1
1,9.103488E-1
0,2.57835E-1
1,7.601871E-1
1,7.793416E-1
1,6.866485E-1
1,9.59548E-1
1,7.559448E-1
1,9.353552E-1
1,7.104115E-1
0,4.35967E-1
1,9.078421E-1
1,8.577549E-1
1,9.923845E-1
1,8.387963E-1
1,7.489698E-1
1,9.321023E-1
0,3.910492E-1
0,3.907452E-1
1,6.164613E-1
1,8.163239E-1
1,9.103883E-1
1,9.169097E-1
1,7.837104E-1
1,8.490802E-1
1,8.410933E-1
1,9.440608E-1
1,9.088324E-1
1,8.248127E-1
1,9.15712E-1
1,5.765757E-1
1,6.56493E-1
1,8.431236E-1
1,8.559792E-1
1,7.091322E-1
1,7.024058E-1
1,9.868365E-1
1,8.07878E-1
1,9.198961E-1
0,3.840817E-1
1,8.002156E-1
1,5.07453E-1
1,6.352655E-1
1,7.102764E-1
1,8.818947E-1
1,8.114461E-1
1,8.969034E-1
1,9.40019E-1
1,8.554629E-1
1,8.212894E-1
1,6.633599E-1
1,9.80179E-1
1,8.000915E-1
1,8.578906E-1
0,4.707348E-1
1,9.32183E-1
1,6.874037E-1
1,6.207936E-1
1,7.883363E-1
0,3.592556E-1
1,8.088302E-1
1,9.753263E-1
1,7.613034E-1
0,4.27469E-1
1,9.680064E-1
1,6.865271E-1
1,7.61274E-1
1,8.83387E-1
1,9.197002E-1
1,7.847266E-1
1,9.077068E-1
1,9.810104E-1
1,6.908747E-1
1,5.553998E-1
1,5.745547E-1
1,9.767411E-1
0,4.961158E-1
1,9.271706E-1
1,7.150125E-1
1,8.114084E-1
1,9.530673E-1
1,8.503952E-1
0,2.964272E-1
1,7.110013E-1
1,5.869484E-1
0,3.711913E-1
1,6.823656E-1
1,8.076194E-1
1,7.627026E-1
1,9.19212E-1
1,9.888356E-1
1,5.345166E-1
1,5.232053E-1
1,6.038717E-1
1,8.768625E-1
1,6.992277E-1
1,8.054708E-1
0,2.28322E-1
1,6.89968E-1
1,5.867493E-1
1,9.771135E-1
1,9.703317E-1
1,8.141158E-1
1,7.509892E-1
0,3.455141E-1
1,8.230981E-1
1,8.787225E-1
1,6.721383E-1
1,9.855872E-1
1,7.200595E-1
1,5.139786E-1
1,9.517809E-1
1,8.445908E-1
1,8.519912E-1
1,8.846195E-1
1,8.905578E-1
1,6.426288E-1
0,2.633386E-1
1,9.8671E-1
1,8.059839E-1
1,8.673239E-1
1,5.461845E-1
1,7.57675E-1
1,6.027278E-1
1,9.41754E-1
1,8.646704E-1
0,4.067625E-1
1,7.678553E-1
1,7.287606E-1
1,8.034938E-1
0,4.107757E-1
0,3.334929E-1
1,8.719527E-1
1,6.545176E-1
1,9.80709E-1
1,6.774701E-1
1,8.581996E-1
1,5.160756E-1
1,5.334177E-1
0,3.513557E-1
1,7.44266E-1
1,6.389589E-1
0,4.34597E-1
1,8.499425E-1
1,8.71971E-1
1,9.80347E-1
1,6.009178E-1
1,7.571391E-1
1,5.607104E-1
0,2.403255E-1
0,7.955037E-2
1,9.785066E-1
1,9.4635E-1
1,6.900678E-1
1,5.695772E-1
1,6.591951E-1
1,9.701787E-1
1,9.343617E-1
1,5.273857E-1
1,7.606525E-1
0,4.240538E-1
1,8.186043E-1
1,8.721429E-1
1,9.498826E-1
1,5.284256E-1
1,9.676986E-1
1,5.012489E-1
1,8.66289E-1
1,6.382785E-1
0,4.685984E-1
0,4.509507E-1
1,8.82147E-1
0,3.419326E-1
1,6.97467E-1
1,6.70085E-1
1,6.650624E-1
0,4.971036E-1
1,9.816606E-1
1,7.822791E-1
1,8.020247E-1
1,9.107174E-1
0,4.798551E-1
1,6.653194E-1
1,9.647088E-1
1,7.580615E-1
1,7.569893E-1
1,8.840985E-1
1,5.852259E-1
1,9.686485E-1
1,8.010563E-1
1,9.185474E-1
1,9.544495E-1
1,9.24905E-1
0,2.229512E-1
1,6.841853E-1
1,7.104406E-1
1,8.046783E-1
1,5.688922E-1
0,4.623515E-1
1,8.273268E-1
1,9.901253E-1
1,8.678884E-1
1,8.800056E-1
0,4.419275E-1
1,9.511422E-1
1,7.31528E-1
1,9.091892E-1
1,5.047824E-1
1,9.383335E-1
1,6.694368E-1
1,9.236999E-1
1,9.751117E-1
1,6.998661E-1
1,8.125354E-1
1,8.383673E-1
1,7.873994E-1
1,8.190836E-1
0,4.003264E-1
1,9.744336E-1
1,8.10238E-1
1,9.68943E-1
0,4.373979E-1
1,5.665654E-1
1,9.871671E-1
1,8.817051E-1
1,7.046323E-1
1,9.350083E-1
1,9.177823E-1
1,8.995475E-1
1,9.521795E-1
1,9.114102E-1
1,7.835684E-1
1,7.624687E-1
1,9.190289E-1
1,8.748193E-1
1,8.871154E-1
1,6.242717E-1
1,9.789946E-1
1,9.762212E-1
1,6.700373E-1
1,9.008213E-1
1,8.105231E-1
1,5.89227E-1
1,9.270926E-1
1,7.860231E-1
1,9.49104E-1
1,8.167413E-1
1,6.662834E-1
0,3.833382E-1
1,9.395015E-1
1,7.066976E-1
0,4.328493E-1
1,5.583157E-1
1,8.298915E-1
1,9.507321E-1
0,3.655283E-1
1,7.135245E-1
1,5.259124E-1
1,7.430011E-1
0,3.092686E-1
1,8.262803E-1
1,9.559102E-1
1,5.926373E-1
1,8.783281E-1
1,9.761902E-1
1,6.970425E-1
1,8.072859E-1
1,6.826899E-1
1,9.656395E-1
1,5.318969E-1
1,7.843987E-1
1,5.100851E-1
1,7.171046E-1
0,3.164803E-1
1,7.823414E-1
1,9.705405E-1
0,3.613881E-1
1,8.850525E-1
1,7.973645E-1
1,8.045679E-1
1,9.52499E-1
0,4.252671E-1
1,8.533846E-1
1,9.731556E-1
1,9.414033E-1
1,5.90466E-1
1,9.607387E-1
1,8.880319E-1
1,6.244434E-1
1,8.286141E-1
1,8.317582E-1
1,8.749878E-1
1,8.792245E-1
1,5.791401E-1
1,6.815828E-1
1,9.068032E-1
1,9.087605E-1
1,8.743862E-1
1,8.400658E-1
1,8.045456E-1
0,3.465516E-1
1,6.305369E-1
1,9.145862E-1
1,9.160174E-1
1,7.993025E-1
1,8.447652E-1
1,9.902824E-1
0,3.678364E-1
0,4.861027E-1
1,6.531855E-1
1,8.521397E-1
1,5.923064E-1
1,7.65596E-1
1,7.76506E-1
1,9.412017E-1
1,9.625964E-1
1,9.443075E-1
1,7.94054E-1
1,9.498709E-1
1,8.728722E-1
0,4.070074E-1
1,6.230334E-1
1,8.541313E-1
1,7.276213E-1
1,8.894313E-1
1,9.295198E-1
1,7.613105E-1
0,4.735617E-1
1,9.751604E-1
1,7.660799E-1
1,8.414404E-1
1,9.598163E-1
1,7.819633E-1
1,5.935939E-1
0,4.89098E-1
1,9.216086E-1
1,8.726334E-1
1,7.847018E-1
0,4.691511E-1
1,8.853166E-1
0,4.101114E-1
1,5.533037E-1
1,8.326829E-1
1,9.227828E-1
1,9.071953E-1
1,8.451091E-1
1,6.055339E-1
1,7.726017E-1
1,8.867027E-1
1,9.676046E-1
1,6.050838E-1
1,8.779198E-1
0,4.396465E-1
1,9.694081E-1
1,8.894916E-1
1,9.329437E-1
1,8.980207E-1
1,5.171587E-1
1,8.285731E-1
1,6.415936E-1
0,4.097719E-1
1,8.002022E-1
1,6.524685E-1
0,3.453342E-1
1,9.127333E-1
1,9.818698E-1
1,9.617E-1
1,9.72152E-1
1,7.225469E-1
1,8.849642E-1
0,3.714921E-1
1,8.004893E-1
1,5.482428E-1
0,4.543504E-1
1,5.110052E-1
0,3.923931E-1
1,9.707465E-1
1,8.538813E-1
1,9.553387E-1
1,7.340635E-1
1,7.287322E-1
0,3.059266E-1
1,8.905727E-1
1,9.759065E-1
1,8.208841E-1
1,7.814583E-1
1,7.988518E-1
1,9.71152E-1
1,7.500534E-1
1,8.426443E-1
1,6.926248E-1
1,9.930735E-1
1,8.940468E-1
0,3.810013E-1
1,8.832328E-1
0,2.341271E-1
1,8.153956E-1
1,8.786913E-1
1,7.019147E-1
1,7.696592E-1
1,7.885011E-1
1,7.709578E-1
1,9.590492E-1
1,7.507577E-1
1,8.886372E-1
1,9.64911E-1
1,9.306741E-1
1,9.682402E-1
1,9.816339E-1
1,9.048681E-1
1,9.060594E-1
1,9.294024E-1
1,9.245638E-1
0,2.176353E-1
0,4.176424E-1
1,5.460621E-1
1,9.498717E-1
1,9.666686E-1
1,8.332876E-1
1,9.270128E-1
1,9.803682E-1
1,9.485729E-1
1,9.248336E-1
1,7.252319E-1
1,5.178368E-1
1,8.625928E-1
0,4.701677E-1
1,8.862184E-1
1,8.352726E-1
1,8.318473E-1
0,4.089097E-1
1,9.9656E-1
1,9.144265E-1
1,8.477317E-1
0,4.102095E-1
1,9.712612E-1
1,8.43605E-1
1,7.349705E-1
1,6.178417E-1
1,9.412504E-1
1,9.730626E-1
1,9.692574E-1
1,9.439934E-1
1,8.847828E-1
1,9.835257E-1
1,7.889049E-1
0,4.122972E-1
1,8.757202E-1
1,9.118389E-1
1,9.260233E-1
1,8.231078E-1
1,9.879019E-1
0,3.015764E-1
1,6.17503E-1
0,3.452699E-1
1,9.358554E-1
0,2.333793E-1
1,9.251591E-1
1,5.75471E-1
0,1.028465E-1
1,9.630302E-1
1,8.209E-1
1,8.615293E-1
0,4.165924E-1
1,6.214446E-1
1,8.067652E-1
1,7.69182E-1
1,6.04025E-1
1,8.355673E-1
1,8.973861E-1
0,1.704499E-1
1,8.70688E-1
1,6.250143E-1
1,7.708573E-1
0,1.73534E-1
1,8.987718E-1
1,9.726949E-1
1,8.759019E-1
1,7.918074E-1
1,7.060557E-1
0,4.501311E-1
1,8.821896E-1
1,9.663355E-1
1,8.810767E-1
1,7.727616E-1
1,7.911033E-1
1,6.03791E-1
1,9.695136E-1
1,7.229911E-1
0,3.605308E-1
1,8.2978E-1
1,8.530897E-1
1,8.184163E-1
1,7.208389E-1
0,2.591062E-1
1,7.29989E-1
0,6.762126E-2
0,3.557931E-1
1,8.908534E-1
1,6.60292E-1
1,5.715719E-1
1,9.744778E-1
0,4.000971E-1
1,8.489394E-1
1,6.819274E-1
1,7.27489E-1
0,3.715322E-1
1,8.679094E-1
1,6.578585E-1
1,6.657501E-1
1,9.302695E-1
1,9.780302E-1
1,5.476249E-1
1,8.978112E-1
1,7.371302E-1
1,9.55462E-1
1,5.892848E-1
1,9.656532E-1
1,6.199742E-1
1,9.853447E-1
1,6.857385E-1
1,8.534211E-1
1,7.846509E-1
1,5.669608E-1
1,7.003756E-1
1,8.983982E-1
1,9.291162E-1
1,9.314852E-1
1,8.449368E-1
0,1.514529E-1
0,4.577921E-1
1,6.740235E-1
0,3.58324E-1
1,5.386069E-1
1,8.171886E-1
1,6.331589E-1
1,8.231732E-1
1,8.741362E-1
1,5.296001E-1
1,8.617038E-1
1,8.9688E-1
1,9.454233E-1
0,3.126427E-1
1,8.18754E-1
1,9.60531E-1
0,1.382036E-1
1,7.471891E-1
1,7.780382E-1
1,9.155879E-1
1,6.677877E-1
1,9.852572E-1
1,9.17747E-1
1,9.204058E-1
1,8.28586E-1
1,5.42431E-1
1,9.317914E-1
1,9.224648E-1
1,9.642404E-1
1,6.936305E-1
1,7.027358E-1
0,4.601012E-1
1,7.293244E-1
1,9.901372E-1
0,3.906026E-1
1,6.876671E-1
1,9.046848E-1
1,6.854491E-1
1,8.639129E-1
1,9.778418E-1
1,9.774255E-1
1,8.7788E-1
1,9.003031E-1
0,3.543108E-1
1,6.378248E-1
1,8.546435E-1
1,5.783481E-1
1,5.966836E-1
1,5.94239E-1
1,9.647787E-1
1,7.930569E-1
1,6.285355E-1
1,6.555408E-1
1,8.375559E-1
1,6.526494E-1
1,7.885422E-1
0,7.647798E-3
1,5.878899E-1
1,8.914325E-1
1,6.793839E-1
1,5.725485E-1
1,8.410474E-1
0,4.514669E-1
1,8.649248E-1
1,5.229114E-1
1,5.054016E-1
1,9.024586E-1
1,9.63318E-1
1,6.159228E-1
0,4.955946E-1
1,8.835499E-1
1,8.862083E-1
1,8.044175E-1
0,4.556337E-1
1,8.618134E-1
1,7.593755E-1
0,3.556941E-1
1,7.233828E-1
1,9.585021E-1
1,8.451224E-1
1,6.454894E-1
1,9.112017E-1
1,9.502664E-1
0,3.878797E-1
0,4.854748E-1
1,8.954343E-1
0,3.647629E-1
1,8.1717E-1
1,9.337697E-1
1,5.87255E-1
1,9.169523E-1
1,8.231465E-1
1,7.250746E-1
1,9.043362E-1
1,8.819855E-1
0,4.925804E-1
1,7.174198E-1
1,6.680199E-1
1,7.379946E-1
1,7.366433E-1
1,7.813387E-1
1,7.694247E-1
1,9.77401E-1
1,9.050366E-1
0,3.099374E-1
1,9.523134E-1
1,8.94417E-1
1,7.797702E-1
0,3.206715E-1
1,9.495311E-1
1,8.022639E-1
1,8.007703E-1
1,7.329407E-1
1,8.622283E-1
0,4.938818E-1
1,8.655649E-1
1,9.440143E-1
1,6.509108E-1
1,6.28876E-1
1,6.92183E-1
1,9.260754E-1
0,4.659328E-1
1,9.44732E-1
0,4.426252E-1
1,8.915952E-1
0,3.568248E-1
1,8.251142E-1
0,2.163389E-1
1,7.964441E-1
1,6.351881E-1
1,7.550331E-1
1,6.062433E-1
1,8.758486E-1
1,5.154593E-1
0,4.138094E-1
1,6.821733E-1
1,5.938742E-1
1,7.981564E-1
1,8.903448E-1
1,7.184901E-1
0,4.538309E-1
1,5.659588E-1
1,9.521093E-1
0,4.80319E-1
1,7.715504E-1
1,9.450732E-1
1,9.81135E-1
1,9.565807E-1
1,9.237835E-1
0,4.485471E-1
1,5.554544E-1
0,4.928697E-1
0,3.866595E-1
1,9.380461E-1
0,4.141734E-1
1,5.467019E-1
1,6.884717E-1
1,9.659839E-1
1,9.540362E-1
0,2.959184E-1
1,8.704832E-1
1,7.056578E-1
1,9.446075E-1
1,9.701697E-1
1,9.788468E-1
1,7.122309E-1
1,9.295297E-1
1,8.153707E-1
1,7.959189E-1
1,5.885675E-1
1,7.448124E-1
1,6.771084E-1
1,9.506534E-1
1,5.99065E-1
1,9.150883E-1
1,6.764935E-1
1,7.589062E-1
1,9.872635E-1
1,9.210552E-1
1,7.026593E-1
1,8.033114E-1
1,9.513662E-1
1,9.696099E-1
1,9.386518E-1
0,4.294692E-1
1,8.255895E-1
0,4.663453E-1
1,6.782483E-1
1,8.830113E-1
1,9.683178E-1
1,9.501629E-1
0,4.988231E-1
1,5.043604E-1
1,8.683331E-1
1,7.94238E-1
1,7.862912E-1
1,7.755088E-1
1,9.075143E-1
1,7.647999E-1
1,8.28257E-1
1,9.25577E-1
1,8.44566E-1
1,6.68612E-1
1,8.823263E-1
1,9.455868E-1
1,7.469502E-1
1,8.343287E-1
1,7.037569E-1
1,6.378366E-1
1,7.102907E-1
1,5.965352E-1
1,8.429826E-1
1,8.531901E-1
1,8.787089E-1
1,6.757456E-1
1,8.767996E-1
1,8.596952E-1
1,7.298412E-1
1,7.085793E-1
1,8.657962E-1
0,2.853006E-1
1,8.517502E-1
1,6.580538E-1
0,3.254929E-1
1,8.448478E-1
1,9.708869E-1
0,3.182327E-1
1,7.598585E-1
1,5.608434E-1
1,7.409408E-1
0,4.296115E-1
1,6.503146E-1
1,7.435449E-1
1,8.775506E-1
1,8.266929E-1
1,9.073436E-1
0,1.290461E-1
1,7.863815E-1
1,8.026682E-1
1,9.710371E-1
0,4.257195E-1
1,9.435569E-1
1,5.798406E-1
1,9.241059E-1
1,9.645852E-1
0,3.58237E-1
1,7.068466E-1
1,9.899438E-1
1,8.07224E-1
1,8.483803E-1
1,9.499871E-1
1,8.485919E-1
1,9.645813E-1
1,9.559565E-1
1,7.0413E-1
1,8.946635E-1
1,5.287349E-1
1,5.207348E-1
1,8.288885E-1
1,7.606236E-1
1,9.701671E-1
1,8.272406E-1
1,9.229781E-1
1,7.17659E-1
1,5.244475E-1
1,9.134825E-1
1,9.044588E-1
1,8.692273E-1
1,9.366792E-1
1,9.838824E-1
1,8.016669E-1
0,4.056926E-1
1,6.622011E-1
1,9.718455E-1
1,5.799837E-1
1,5.868758E-1
1,8.499575E-1
1,6.543689E-1
1,5.037067E-1
0,2.590335E-1
0,9.43592E-2
1,7.616775E-1
1,6.41492E-1
0,4.605872E-1
1,6.527969E-1
1,9.583133E-1
1,8.426675E-1
1,9.223055E-1
1,9.608173E-1
0,4.34667E-1
1,8.740687E-1
1,7.206989E-1
1,9.327032E-1
1,7.275151E-1
1,8.457211E-1
1,5.496045E-1
1,7.795594E-1
1,9.085797E-1
1,9.387469E-1
1,8.917178E-1
1,9.657687E-1
1,8.093646E-1
1,7.600583E-1
1,9.321533E-1
1,8.224905E-1
1,8.081676E-1
1,8.604995E-1
1,9.513452E-1
1,7.309029E-1
1,9.549013E-1
1,7.701325E-1
0,4.425925E-1
1,9.158102E-1
1,8.841267E-1
1,5.813074E-1
1,5.852864E-1
1,5.522802E-1
1,7.66551E-1
1,9.569433E-1
1,7.453138E-1
1,9.233265E-1
1,8.552905E-1
0,4.197584E-1
1,9.730328E-1
1,9.199591E-1
1,8.228108E-1
1,7.668282E-1
1,6.392075E-1
1,5.523944E-1
1,7.609621E-1
1,5.043607E-1
0,3.008145E-1
1,5.372291E-1
1,9.135574E-1
1,7.104741E-1
1,9.125901E-1
1,7.433845E-1
1,5.894772E-1
1,8.59791E-1
1,9.71881E-1
1,8.94525E-1
1,6.955089E-1
1,8.443702E-1
1,9.4006E-1
1,9.609606E-1
1,7.387574E-1
1,9.921107E-1
1,7.558879E-1
1,9.667651E-1
1,7.612174E-1
0,1.43282E-1
1,8.652914E-1
1,9.206747E-1
1,8.859342E-1
1,9.0441E-1
1,9.127757E-1
1,8.797818E-1
1,9.370832E-1
0,4.686277E-1
0,4.767476E-1
1,9.817132E-1
1,8.673097E-1
0,4.099104E-1
1,6.270863E-1
1,7.899192E-1
1,7.367648E-1
1,8.27823E-1
0,3.19398E-1
1,5.073741E-1
1,5.831283E-1
1,9.819219E-1
1,7.875371E-1
1,6.521405E-1
1,8.207605E-1
1,9.43828E-1
1,9.648656E-1
1,9.17906E-1
1,9.753135E-1
1,7.934045E-1
1,9.533652E-1
1,8.093525E-1
0,3.369915E-1
1,9.547615E-1
1,6.832739E-1
1,7.229474E-1
1,6.294445E-1
1,9.568211E-1
1,8.375003E-1
1,8.434564E-1
1,9.685355E-1
0,1.831154E-1
1,7.999454E-1
1,7.230435E-1
1,5.463293E-1
0,2.819418E-1
1,9.567643E-1
1,6.495518E-1
1,7.47802E-1
1,9.163732E-1
1,9.403901E-1
1,9.781738E-1
1,8.23838E-1
1,8.872185E-1
1,7.316473E-1
1,9.559644E-1
0,3.323199E-1
0,4.531393E-1
1,6.550119E-1
0,4.736495E-1
1,7.947336E-1
1,9.88924E-1
1,7.706586E-1
1,7.768965E-1
1,5.044847E-1
1,5.707034E-1
1,7.410175E-1
1,8.80826E-1
1,8.991116E-1
1,9.038521E-1
1,7.81698E-1
1,9.494583E-1
1,9.485929E-1
1,9.474218E-1
1,9.947603E-1
1,6.956684E-1
0,2.300687E-1
0,3.262728E-1
0,4.307156E-1
1,7.726364E-1
1,9.403202E-1
0,4.677952E-1
1,9.586703E-1
0,4.049744E-1
1,8.1176E-1
1,6.575758E-1
0,4.914204E-1
1,8.038365E-1
1,9.464147E-1
1,8.749762E-1
1,9.716969E-1
1,7.343722E-1
1,7.87495E-1
1,8.853316E-1
1,7.863822E-1
1,8.761389E-1
1,7.697137E-1
1,9.738221E-1
1,9.725236E-1
1,9.011052E-1
1,9.095102E-1
1,8.68374E-1
1,8.132584E-1
1,7.298667E-1
1,7.835133E-1
1,6.028188E-1
1,9.045978E-1
1,9.146797E-1
1,7.376008E-1
1,5.531049E-1
1,9.077415E-1
1,7.016194E-1
1,8.536809E-1
1,5.494793E-1
1,9.129203E-1
1,8.182554E-1
1,7.124551E-1
1,9.484131E-1
1,8.876189E-1
1,5.110939E-1
1,8.38732E-1
1,9.053433E-1
0,3.458582E-1
1,8.823354E-1
1,9.767229E-1
1,8.683255E-1
1,6.204669E-1
1,9.182927E-1
1,9.791006E-1
1,6.447399E-1
1,9.412421E-1
0,4.006558E-1
1,8.886761E-1
1,9.22383E-1
1,8.407433E-1
1,9.80495E-1
1,9.347259E-1
0,4.558824E-1
1,8.868216E-1
1,7.88037E-1
1,6.973769E-1
1,5.274111E-1
1,8.300901E-1
1,8.089508E-1
1,9.125675E-1
1,8.896777E-1
1,9.794232E-1
